"","Data","Season","Night","Channel","Time","Event_V","Quantity","Toys","Date_time","godzina","pora_dnia","a","l","t","r","p","c","d","f","n","e","u","g","h","i","k","o","w","v","ilosc_elementow"
"3178","25.07.2012","Jablow_2",4,"KAM4","21:12:04","f",2,1,2012-07-25 21:12:04,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3179","25.07.2012","Jablow_2",4,"KAM4","21:12:04","l",2,1,2012-07-25 21:12:04,21,"wieczor",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3180","25.07.2012","Jablow_2",4,"KAM4","21:12:07","a.n.",2,1,2012-07-25 21:12:07,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3181","25.07.2012","Jablow_2",4,"KAM4","21:12:07","a",2,1,2012-07-25 21:12:07,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3182","25.07.2012","Jablow_2",4,"KAM4","21:14:46","v.c.",2,1,2012-07-25 21:14:46,21,"wieczor",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"3183","25.07.2012","Jablow_2",4,"KAM4","21:14:46","n.t.p.a.",2,1,2012-07-25 21:14:46,21,"wieczor",1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3184","25.07.2012","Jablow_2",4,"KAM4","21:17:50","n.l.a.t.a.n.",2,1,2012-07-25 21:17:50,21,"wieczor",2,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3185","25.07.2012","Jablow_2",4,"KAM4","21:17:50","p.n.c.t.",2,1,2012-07-25 21:17:50,21,"wieczor",NA,NA,1,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3186","25.07.2012","Jablow_2",4,"KAM4","21:18:45","n.a.",2,1,2012-07-25 21:18:45,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3187","25.07.2012","Jablow_2",4,"KAM4","21:18:45","n.p.a.",2,1,2012-07-25 21:18:45,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3188","25.07.2012","Jablow_2",4,"KAM4","21:20:15","d.a.n.",3,1,2012-07-25 21:20:15,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3189","25.07.2012","Jablow_2",4,"KAM4","21:20:15","a.l.a.",3,1,2012-07-25 21:20:15,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3190","25.07.2012","Jablow_2",4,"KAM4","21:20:15","p.a.l.a.",3,1,2012-07-25 21:20:15,21,"wieczor",2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3191","25.07.2012","Jablow_2",4,"KAM4","21:20:26","v",3,1,2012-07-25 21:20:26,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"3192","25.07.2012","Jablow_2",4,"KAM4","21:20:26","d.t.p.v.",3,1,2012-07-25 21:20:26,21,"wieczor",NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"3193","25.07.2012","Jablow_2",4,"KAM4","21:20:26","a.r.a.",3,1,2012-07-25 21:20:26,21,"wieczor",2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3194","25.07.2012","Jablow_2",4,"KAM4","21:20:26","a.n.",3,1,2012-07-25 21:20:26,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3195","25.07.2012","Jablow_2",4,"KAM4","21:20:26","p.a.n.",3,1,2012-07-25 21:20:26,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3196","25.07.2012","Jablow_2",4,"KAM4","21:20:30","a.n.",3,1,2012-07-25 21:20:30,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3197","25.07.2012","Jablow_2",4,"KAM4","21:20:30","p.a.c.",3,1,2012-07-25 21:20:30,21,"wieczor",1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3198","25.07.2012","Jablow_2",4,"KAM4","21:20:30","p.a.v.",3,1,2012-07-25 21:20:30,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"3199","25.07.2012","Jablow_2",4,"KAM4","21:22:27","a",2,1,2012-07-25 21:22:27,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3200","25.07.2012","Jablow_2",4,"KAM4","21:22:27","d.p.a.",2,1,2012-07-25 21:22:27,21,"wieczor",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3201","25.07.2012","Jablow_2",4,"KAM4","21:23:04","a.l.a.",3,1,2012-07-25 21:23:04,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3202","25.07.2012","Jablow_2",4,"KAM4","21:23:04","p.a.l.a.",3,1,2012-07-25 21:23:04,21,"wieczor",2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3203","25.07.2012","Jablow_2",4,"KAM4","21:23:04","p.a.n.",3,1,2012-07-25 21:23:04,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3204","25.07.2012","Jablow_2",4,"KAM4","21:23:27","a.n.",2,1,2012-07-25 21:23:27,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3205","25.07.2012","Jablow_2",4,"KAM4","21:23:27","a.c.",2,1,2012-07-25 21:23:27,21,"wieczor",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3206","25.07.2012","Jablow_2",4,"KAM4","21:23:31","a",2,1,2012-07-25 21:23:31,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3207","25.07.2012","Jablow_2",4,"KAM4","21:23:31","p.a.",2,1,2012-07-25 21:23:31,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3208","25.07.2012","Jablow_2",4,"KAM4","21:23:59","n.t.a.i.a.",2,1,2012-07-25 21:23:59,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5
"3209","25.07.2012","Jablow_2",4,"KAM4","21:23:59","p.n.a.",2,1,2012-07-25 21:23:59,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3210","25.07.2012","Jablow_2",4,"KAM4","21:26:07","a.l.n.",2,1,2012-07-25 21:26:07,21,"wieczor",1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3211","25.07.2012","Jablow_2",4,"KAM4","21:26:07","d.p.a.l.n.",2,1,2012-07-25 21:26:07,21,"wieczor",1,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3212","25.07.2012","Jablow_2",4,"KAM4","21:26:38","a.n",2,1,2012-07-25 21:26:38,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3213","25.07.2012","Jablow_2",4,"KAM4","21:26:38","p.a.n.",2,1,2012-07-25 21:26:38,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3214","25.07.2012","Jablow_2",4,"KAM4","21:29:24","d.a.l.a.t.d.",2,1,2012-07-25 21:29:24,21,"wieczor",2,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3215","25.07.2012","Jablow_2",4,"KAM4","21:29:24","a.t.a.",2,1,2012-07-25 21:29:24,21,"wieczor",2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3216","25.07.2012","Jablow_2",4,"KAM4","21:30:02","a.k.v.a.",3,1,2012-07-25 21:30:02,21,"wieczor",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,4
"3217","25.07.2012","Jablow_2",4,"KAM4","21:30:02","v",3,1,2012-07-25 21:30:02,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"3218","25.07.2012","Jablow_2",4,"KAM4","21:30:02","a.l.a.",3,1,2012-07-25 21:30:02,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3219","25.07.2012","Jablow_2",4,"KAM4","21:38:44","d.c.d.",3,1,2012-07-25 21:38:44,21,"wieczor",NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3220","25.07.2012","Jablow_2",4,"KAM4","21:38:44","d.t.a.",3,1,2012-07-25 21:38:44,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3221","25.07.2012","Jablow_2",4,"KAM4","21:38:44","d.p.t.a.",3,1,2012-07-25 21:38:44,21,"wieczor",1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3222","25.07.2012","Jablow_2",4,"KAM4","21:43:27","a.n.",2,1,2012-07-25 21:43:27,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3223","25.07.2012","Jablow_2",4,"KAM4","21:43:27","p.a.n.",2,1,2012-07-25 21:43:27,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3224","25.07.2012","Jablow_2",4,"KAM4","21:44:04","w",2,1,2012-07-25 21:44:04,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"3225","25.07.2012","Jablow_2",4,"KAM4","21:44:04","w",2,1,2012-07-25 21:44:04,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"3226","26.07.2012","Jablow_2",4,"KAM2","04:03:55","d.a.v.d.",3,0,2012-07-26 04:03:55,4,"rano",1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"3227","26.07.2012","Jablow_2",4,"KAM2","04:03:55","p.d.a.v.d.",3,0,2012-07-26 04:03:55,4,"rano",1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"3228","26.07.2012","Jablow_2",4,"KAM2","04:03:55","d.a.t.n.",3,0,2012-07-26 04:03:55,4,"rano",1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3229","26.07.2012","Jablow_2",4,"KAM2","04:04:19","a.v.a.d.",2,0,2012-07-26 04:04:19,4,"rano",2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4
"3230","26.07.2012","Jablow_2",4,"KAM2","04:04:19","p.a.l.a.c.",2,0,2012-07-26 04:04:19,4,"rano",2,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3231","26.07.2012","Jablow_2",4,"KAM2","04:09:30","n.a.",2,0,2012-07-26 04:09:30,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3232","26.07.2012","Jablow_2",4,"KAM2","04:09:30","p.n.c.a.",2,0,2012-07-26 04:09:30,4,"rano",1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3233","26.07.2012","Jablow_2",4,"KAM2","04:15:36","a.t.n.",2,0,2012-07-26 04:15:36,4,"rano",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3234","26.07.2012","Jablow_2",4,"KAM2","04:15:36","p.a.t.n.",2,0,2012-07-26 04:15:36,4,"rano",1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3235","26.07.2012","Jablow_2",4,"KAM2","04:17:28","a.t.v.t.n.",4,0,2012-07-26 04:17:28,4,"rano",1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"3236","26.07.2012","Jablow_2",4,"KAM2","04:17:28","p.a.t.a.t.n.",4,0,2012-07-26 04:17:28,4,"rano",2,NA,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3237","26.07.2012","Jablow_2",4,"KAM2","04:17:28","p.a.t.a.",4,0,2012-07-26 04:17:28,4,"rano",2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3238","26.07.2012","Jablow_2",4,"KAM2","04:17:28","p.a.t.a.",4,0,2012-07-26 04:17:28,4,"rano",2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3239","26.07.2012","Jablow_2",4,"KAM2","04:19:41","l",2,0,2012-07-26 04:19:41,4,"rano",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3240","26.07.2012","Jablow_2",4,"KAM2","04:19:41","p.l.",2,0,2012-07-26 04:19:41,4,"rano",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3241","26.07.2012","Jablow_2",4,"KAM2","04:24:30","f",2,0,2012-07-26 04:24:30,4,"rano",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3242","26.07.2012","Jablow_2",4,"KAM2","04:24:30","v.c.",2,0,2012-07-26 04:24:30,4,"rano",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"3243","26.07.2012","Jablow_2",4,"KAM2","04:31:49","a.c.n.",2,0,2012-07-26 04:31:49,4,"rano",1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3244","26.07.2012","Jablow_2",4,"KAM2","04:31:49","p.a.v.n.",2,0,2012-07-26 04:31:49,4,"rano",1,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"3245","26.07.2012","Jablow_2",4,"KAM2","04:32:57","n.a.t.n.",3,0,2012-07-26 04:32:57,4,"rano",1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3246","26.07.2012","Jablow_2",4,"KAM2","04:32:57","p.n.a.t.n.",3,0,2012-07-26 04:32:57,4,"rano",1,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3247","26.07.2012","Jablow_2",4,"KAM2","04:32:57","v.p.a.d.",3,0,2012-07-26 04:32:57,4,"rano",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
"3248","26.07.2012","Jablow_2",4,"KAM4","04:00:15","n.a.c.t.a.",3,1,2012-07-26 04:00:15,4,"rano",2,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3249","26.07.2012","Jablow_2",4,"KAM4","04:00:15","p.n.a.t.a.l.a.",3,1,2012-07-26 04:00:15,4,"rano",3,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"3250","26.07.2012","Jablow_2",4,"KAM4","04:00:15","a.n.",3,1,2012-07-26 04:00:15,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3251","26.07.2012","Jablow_2",4,"KAM4","04:09:32","a.l.a.",2,1,2012-07-26 04:09:32,4,"rano",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3252","26.07.2012","Jablow_2",4,"KAM4","04:09:32","p.a.l.a.",2,1,2012-07-26 04:09:32,4,"rano",2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3253","26.07.2012","Jablow_2",4,"KAM4","04:15:23","d.a.l.a.",2,1,2012-07-26 04:15:23,4,"rano",2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3254","26.07.2012","Jablow_2",4,"KAM4","04:15:23","p.d.a.l.a.",2,1,2012-07-26 04:15:23,4,"rano",2,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3255","26.07.2012","Jablow_2",4,"KAM4","04:17:16","a.t.a.t.d.",3,1,2012-07-26 04:17:16,4,"rano",2,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3256","26.07.2012","Jablow_2",4,"KAM4","04:17:16","p.a.t.a.t.d.",3,1,2012-07-26 04:17:16,4,"rano",2,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3257","26.07.2012","Jablow_2",4,"KAM4","04:17:16","p.a.t.a.t.d.",3,1,2012-07-26 04:17:16,4,"rano",2,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3258","26.07.2012","Jablow_2",4,"KAM4","04:17:33","a.n.",4,1,2012-07-26 04:17:33,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3259","26.07.2012","Jablow_2",4,"KAM4","04:17:33","a",4,1,2012-07-26 04:17:33,4,"rano",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3260","26.07.2012","Jablow_2",4,"KAM4","04:17:33","p.v.",4,1,2012-07-26 04:17:33,4,"rano",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
"3261","26.07.2012","Jablow_2",4,"KAM4","04:17:33","v.p.a.",4,1,2012-07-26 04:17:33,4,"rano",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"3262","26.07.2012","Jablow_2",4,"KAM4","04:18:16","d.a.",2,1,2012-07-26 04:18:16,4,"rano",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3263","26.07.2012","Jablow_2",4,"KAM4","04:18:16","p.d.a.",2,1,2012-07-26 04:18:16,4,"rano",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3264","26.07.2012","Jablow_2",4,"KAM4","04:18:19","a.d.",2,1,2012-07-26 04:18:19,4,"rano",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3265","26.07.2012","Jablow_2",4,"KAM4","04:18:19","p.a.d.",2,1,2012-07-26 04:18:19,4,"rano",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3266","26.07.2012","Jablow_2",4,"KAM4","04:32:23","a.t.d.",2,1,2012-07-26 04:32:23,4,"rano",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3267","26.07.2012","Jablow_2",4,"KAM4","04:32:23","p.a.",2,1,2012-07-26 04:32:23,4,"rano",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3268","26.07.2012","Jablow_2",4,"KAM4","04:33:07","n.t.a.n.",2,1,2012-07-26 04:33:07,4,"rano",1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3269","26.07.2012","Jablow_2",4,"KAM4","04:33:07","p.n.t.a.n.",2,1,2012-07-26 04:33:07,4,"rano",1,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3270","26.07.2012","Jablow_2",5,"KAM2","21:18:22","n.t.a.l.a.",2,0,2012-07-26 21:18:22,21,"wieczor",2,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3271","26.07.2012","Jablow_2",5,"KAM2","21:18:22","n.a.l.p.a.",2,0,2012-07-26 21:18:22,21,"wieczor",2,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3272","26.07.2012","Jablow_2",5,"KAM2","21:25:56","n.t.v.l.n.",3,0,2012-07-26 21:25:56,21,"wieczor",NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"3273","26.07.2012","Jablow_2",5,"KAM2","21:25:56","d.a.",3,0,2012-07-26 21:25:56,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3274","26.07.2012","Jablow_2",5,"KAM2","21:25:56","p.d.a.",3,0,2012-07-26 21:25:56,21,"wieczor",1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3275","26.07.2012","Jablow_2",5,"KAM2","21:26:07","n.a.t.n.",2,0,2012-07-26 21:26:07,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3276","26.07.2012","Jablow_2",5,"KAM2","21:26:07","h",2,0,2012-07-26 21:26:07,21,"wieczor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
"3277","26.07.2012","Jablow_2",5,"KAM2","21:26:31","a.c.k.",3,0,2012-07-26 21:26:31,21,"wieczor",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3
"3278","26.07.2012","Jablow_2",5,"KAM2","21:26:31","a.t.",3,0,2012-07-26 21:26:31,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3279","26.07.2012","Jablow_2",5,"KAM2","21:26:31","p.c.a.l.v.t.a.l.a.t.a.t.",3,0,2012-07-26 21:26:31,21,"wieczor",4,2,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11
"3280","26.07.2012","Jablow_2",5,"KAM2","21:26:31","p.a.l.v.t.n.",3,0,2012-07-26 21:26:31,21,"wieczor",1,1,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5
"3281","26.07.2012","Jablow_2",5,"KAM2","21:26:31","a.n.",3,0,2012-07-26 21:26:31,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3282","26.07.2012","Jablow_2",5,"KAM2","21:29:26","a.t.a.t.n.",2,0,2012-07-26 21:29:26,21,"wieczor",2,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"3283","26.07.2012","Jablow_2",5,"KAM2","21:29:26","p.a.t.n.",2,0,2012-07-26 21:29:26,21,"wieczor",1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3284","26.07.2012","Jablow_2",5,"KAM2","21:30:10","d.a.t.a.",2,0,2012-07-26 21:30:10,21,"wieczor",2,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3285","26.07.2012","Jablow_2",5,"KAM2","21:30:10","a.t.d.",2,0,2012-07-26 21:30:10,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3286","26.07.2012","Jablow_2",5,"KAM2","21:30:37","a.t.a.t.n.a.t.n.",4,0,2012-07-26 21:30:37,21,"wieczor",3,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"3287","26.07.2012","Jablow_2",5,"KAM2","21:30:37","p.a.t.n.",4,0,2012-07-26 21:30:37,21,"wieczor",1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3288","26.07.2012","Jablow_2",5,"KAM2","21:30:37","a.l.a.",4,0,2012-07-26 21:30:37,21,"wieczor",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"3289","26.07.2012","Jablow_2",5,"KAM2","21:30:37","d.a.",4,0,2012-07-26 21:30:37,21,"wieczor",1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"3290","26.07.2012","Jablow_2",5,"KAM2","21:31:01","d.t.c.a.",2,0,2012-07-26 21:31:01,21,"wieczor",1,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3291","26.07.2012","Jablow_2",5,"KAM2","21:31:01","p.d.t.c.a.",2,0,2012-07-26 21:31:01,21,"wieczor",1,NA,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3292","26.07.2012","Jablow_2",5,"KAM2","21:31:05","n.t.a.d.",5,0,2012-07-26 21:31:05,21,"wieczor",1,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"3293","26.07.2012","Jablow_2",5,"KAM2","21:31:05","a.v.",5,0,2012-07-26 21:31:05,21,"wieczor",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
"3294","26.07.2012","Jablow_2",5,"KAM2","21:31:05","p.a.",5,0,2012-07-26 21:31:05,21,"wieczor",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"3295","26.07.2012","Jablow_2",5,"KAM2","21:31:05","a.t.n.",5,0,2012-07-26 21:31:05,21,"wieczor",1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
