Season;Data;Phase;Night;Channel;Time;Event_V;Quantity;Toys
Jablow_2;28.07.2012;C;7;KAM2;21:44:33;d.v.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:45:20;a.c.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:45:25;n.a.t.a./p.n.a.t.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:45:27;n.t.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:45:30;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:45:42;a.l.a.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:45:50;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:45:51;n.v.t.v.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:46:00;d.a.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:47:02;w;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:47:03;d.t./p.d.t.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:47:06;a.l.g./a.t.d.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:47:12;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:47:35;a.v.r.v.r.g.a.t.d./n.a.ut.a.t.p.a.t.d.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:47:44;d.t.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:47:49;a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:48:33;a.l.a.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:14;a.t.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:16;d.a.l.a.r./n.a.t.a.v.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:20;d.o.v.a./n.a.t.a./a.l.a.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:29;a.t.a./n.a.l.a./d.a.t.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:32;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:35;n.a.l.a./a.l.a./p.a.l.a./a.l.a./a.l.a.;5;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:39;a/n.a./p.n.a.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:41;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:43;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:46;a.l.a./p.a.l.r.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:50;a.v.l.a/p.a.v.l.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:49:57;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:50:29;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:50:36;n.a.t.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:50:45;a.l.a./a.c.d./f/d.a.;4;0
Jablow_2;28.07.2012;C;7;KAM2;21:50:50;d.a.t.a.l.p.a.d./a/a.l.a.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:01;a.t.a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:07;e;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:10;a/d.a.t.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:14;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:20;n.t.a.t.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:26;n.a./d.a.v.n.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:29;a.r.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:37;d.a.t.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:39;a.l.v.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:44;t.a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:47;d.a.l.a.t.v.l.n./n.a.l.p.a./a.t.a.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:57;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:51:59;a.v.t.a.d./a/v.t.a.t.d./a.t.a.n.;4;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:09;a.l.a.c.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:12;a.l.a./p.a.l.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:14;a.n./p.a.n.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:21;d.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:24;a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:29;a.n./p.a.v.l.a.n.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:34;d.a.t./d.a.n.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:38;v.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:41;a.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:43;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:44;d.t.a.t.a./a.t.d./p.v.t.d.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:49;n.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:52;a.t.a./a.n./d.a.;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:52:56;d.t.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:53:02;d.t./d.t.a.v.ul.d./w;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:53:05;n.a.t.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:53:20;a.t.d./d.a.c.l.a.t.a.l.n./d.a.t.d./d.a.t.p.a./a;5;0
Jablow_2;28.07.2012;C;7;KAM2;21:53:27;a.l.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:53:30;a.d./a.t.un./h;3;0
Jablow_2;28.07.2012;C;7;KAM2;21:53:33;d.v.t.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:53:35;n.a.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:53:37;a/n.a.ut.a.t.a.n.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:54:02;h;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:54:04;n.a.r.v.r.n.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:54:10;d.a.t.d.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:54:21;n.a.t.d./d.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:54:24;a.r.a.ud.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:55:38;n.l.a./a.t.a.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:55:43;a.ul.a.d./a.t.a.r.o.t.;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:57:04;r;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:57:22;n.t.a./a;2;0
Jablow_2;28.07.2012;C;7;KAM2;21:57:54;a;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:58:06;a.v.;1;0
Jablow_2;28.07.2012;C;7;KAM2;21:58:08;a.l.d.;1;0
Jablow_2;28.07.2012;C;7;KAM4;21:02:18;a;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:15:36;d.a.t.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:15:38;d.t.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:17:39;n.a.t.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:17:42;a.t.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:17:52;n.a.k.i.a.n./n.c.t.a./n.c.t.p.ua.;3;1
Jablow_2;28.07.2012;C;7;KAM4;21:17:57;a.t.a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:18:02;d.a.ut.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:19:08;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:19:49;n.a.t./p.n.a.t.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:20:12;v;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:21:19;a.c.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:21:50;a;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:22:53;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:11;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:27;a.l.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:30;a.l.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:33;a.l.a./n.a.r.a.l.a.l.a./a/d.a./a;5;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:41;v;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:45;v.t.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:49;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:50;n.a./a.v.a.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:23:57;v/p.a.n.d.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:27:04;n.a.t.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:27:07;a.v.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:28:36;v.l.c.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:29:05;v;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:29:17;v;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:29:25;v;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:29:34;a.t.d./d.a.t.d.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:30:25;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:32:12;a.n./p.a.n.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:32:27;a.l.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:32:44;a.n./a.n.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:35:56;a.r.i.a.t.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:37:25;a.t.a.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:37:35;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:37:40;a.t.a.d./p.a.c.d;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:37:43;a;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:37:47;n.a.t.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:38:14;v;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:38:19;a.l.a.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:38:26;d.a.l.a.t.a.c.t.a./n.a.t.a.ur.ui.a.t.v.t.a./n.a.t.a.c.t.a./n.a.l.p.a./n.a.l.a./d.a.t.a./a.l.a./a.t.a.l.a./a.ul.a/a.d./ua.c.a.l.a.t.a.t./c.d./a.t.a.l.a.d./n.c.t.a./a.c.t.v.ur.a.t.a.n.;7;1
Jablow_2;28.07.2012;C;7;KAM4;21:38:46;a.c.t.a.t.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:38:53;w;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:38:54;d.a.l.a./c.v.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:39:02;a.n./p.a.n.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:39:33;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:40:36;a.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:41:56;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:42:29;a.k.v.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:43:30;a;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:43:50;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:44:40;n.t.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:44:43;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:45:10;a;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:45:18;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:45:24;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:45:29;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:45:31;d.c.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:45:39;n.t.c.t.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:46:08;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:46:10;a.l.a.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:46:42;a.n./p.a.n.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:48:43;a.t.a.d.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:49:21;v;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:49:26;a.v.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:49:42;a;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:51:13;v.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:51:31;a.v./p.a.n.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:52:16;a.t.a.l.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:52:59;ua.v.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:53:17;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:53:33;a.t.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:53:40;a.n.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:53:42;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:54:11;d;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:54:15;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:55:34;d.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:56:26;n.a.;1;1
Jablow_2;28.07.2012;C;7;KAM4;21:57:25;v/p.v.;2;1
Jablow_2;28.07.2012;C;7;KAM4;21:57:36;a.t.a.r.g.v.a.;1;1
Jablow_2;29.07.2012;C;7;KAM2;04:12:54;d.a.d.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:13:14;a.v.g.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:13:23;g.a.t.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:18:41;d.a.t.d.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:21:52;n.c.n.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:25:57;d.t./p.d.l.r.t/d/p.d.;2;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:21;a.c.v.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:26;o;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:28;a.l.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:31;o;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:33;a.l.t.a.t.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:37;a.n.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:40;d.a.t.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:41;a.d.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:42;n.t.v.a.t.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:47;a.d.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:26:57;a.l.a.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:27:01;a.c.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:27:45;a.l.a.l.a.l.a.t.v.t.a.c.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:33:19;d.t./d.p.t.;2;0
Jablow_2;29.07.2012;C;7;KAM2;04:38:40;d.a.ut.d.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:41:55;d.a.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:43:31;d.a.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:46:39;a.v.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:48:01;a.t.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:48:31;a;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:48:41;d.a.l.a.t.n.;1;0
Jablow_2;29.07.2012;C;7;KAM2;04:48:46;d.t.d.;1;0
Jablow_2;29.07.2012;C;7;KAM4;04:13:28;a.n.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:20:54;d.c.d.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:22:34;a.t.v.r.a.d./n.p.a.t.a.l.a.t.a.t.n./d.a.;3;1
Jablow_2;29.07.2012;C;7;KAM4;04:22:41;a.n.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:25:34;d.a.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:25:36;a;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:25:40;a.c.d./d.a.t.p.a.;2;1
Jablow_2;29.07.2012;C;7;KAM4;04:27:55;a.n.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:31:53;a.n.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:40:13;a;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:40:15;a.d.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:42:51;a.t.d.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:47:46;d.a.;1;1
Jablow_2;29.07.2012;C;7;KAM4;04:50:08;a/a.t.d.;2;1
Jablow_2;29.07.2012;C;7;KAM4;04:50:10;a.t.a.d.;1;1
Jablow_3;1.09.2012;A;1;KAM2;19:50:28;a.l.a.t.a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM2;19:50:40;d.t.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:00:44;d.a.l.a.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:00:53;a.v.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:04:50;a.v.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:05:01;a.uc.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:09:02;a;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:09:53;a.l.a.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:10:02;d.t.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:10:08;a.l.a.g.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:10:25;d.a.v.t.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:10:27;a.l.a.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:10:43;un.a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:13:25;d.a.t.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:16:09;d.a.t.d.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:16:16;a.ut.a.l.a.t.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:16:22;a.l.a.t.a.v.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:16:30;d.a.t.v.g.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:16:38;a.l.a.l.a.g.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:16:56;v.c.;1;0
Jablow_3;1.09.2012;A;1;KAM2;20:34:16;d.a.c.g.v.a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM4;19:45:16;a.t.d.;1;0
Jablow_3;1.09.2012;A;1;KAM4;19:51:26;n.t.a.;1;0
Jablow_3;1.09.2012;A;1;KAM4;19:54:47;a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM4;19:58:06;n.v.ul.a.t.n.;1;0
Jablow_3;1.09.2012;A;1;KAM4;19:59:28;w;1;0
Jablow_3;1.09.2012;A;1;KAM4;19:59:54;a.t.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:00:14;a.l.a.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:01:25;n.t.a.ut.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:05:04;a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:07:45;n.a.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:09:56;a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:11:59;a.t.a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:12:00;d.v.t.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:25:05;n.o.d.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:25:09;n.a.t.d.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:25:10;n.a.l.v.;1;0
Jablow_3;1.09.2012;A;1;KAM4;20:25:14;a.v.;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:05:29;a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:08:53;a.v.;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:10:19;a.n.;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:10:39;w;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:10:41;w;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:06;d.t.;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:17;e;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:17;p.n.c.t.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:23;a.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:23;p.a.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:26;d.a.ut.d.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:26;p.d.a.t.d;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:51;f;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:20:51;p.f.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:16;d.a.t.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:16;p.d.a.t.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:32;d.c.d.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:32;p.d.c.d.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:44;d.a.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:44;p.d.a.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:48;a.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:48;p.a.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:57;d.a.c.t.ud.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:21:57;p.d.a.c.t.ud.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:22:12;d.a.l.a.t.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:22:12;p.d.a.l.a.t.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:22:47;e;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:22:47;p.e.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:22:53;d.a.t.;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:23:01;a.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:23:01;p.a.n.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:23:09;a.t.d.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:23:09;d.t.p.a.l.d.;2;0
Jablow_3;1.09.2012;A;1;KAM4;21:23:13;a;1;0
Jablow_3;1.09.2012;A;1;KAM4;21:23:55;n.a.t.un.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:10:32;n.a.t.a.n.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:29:57;a;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:30:00;a;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:30:02;a.l.a.ud.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:35:46;a;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:35:59;a.l.a.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:38:14;a.l.a.l.a.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:39:32;a.l.a.;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:39:32;p.a.l.a.;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:18;a.l.a.g.a.l.a.k.a.l.a.;3;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:18;p.a.l.a.g.a.l.a.;3;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:18;n.p.a.;3;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:35;a;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:36;a;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:36;p.a.t.d.;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:40;a;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:42;a.l.a.;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:40:42;n.o.p.a.t.a.;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:41:12;a.n.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:41:15;a.t.p.a.t.n.;3;0
Jablow_3;2.09.2012;A;1;KAM2;05:41:15;a.n.;3;0
Jablow_3;2.09.2012;A;1;KAM2;05:41:15;p.a.c.t.a.n.;3;0
Jablow_3;2.09.2012;A;1;KAM2;05:42:09;v.l.v.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:42:28;d.t.a.t.a.l.a.d.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:42:31;n.a.o.a.ul.a.t.a.d.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:42:44;a;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:42:54;v.p.a.l.v.;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:42:54;n.a.l.v.;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:42:58;n.a.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:44:04;a.l.v.;4;0
Jablow_3;2.09.2012;A;1;KAM2;05:44:04;p.a.l.c.a.t.a.;4;0
Jablow_3;2.09.2012;A;1;KAM2;05:44:04;v.g.v.;4;0
Jablow_3;2.09.2012;A;1;KAM2;05:44:04;a.l.a.;4;0
Jablow_3;2.09.2012;A;1;KAM2;05:44:12;d.t.a.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:44:25;h;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:46:32;n.a.l.t.;1;0
Jablow_3;2.09.2012;A;1;KAM2;05:56:01;a.t.a.l.a.;2;0
Jablow_3;2.09.2012;A;1;KAM2;05:56:01;p.a.v.o.p.a.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:10:01;d.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:10:03;a;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:36:03;a;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:38:19;a.l.a.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:38:47;a.t.d.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:39:35;a.n.;1;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:37;a;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:37;p.a.t.d.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:37;a.t.d.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:42;n.a.t.a.n;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:42;d.t.a.l.a.t.n.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:42;a.t.a.n.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:42;d.a.;3;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:45;d.a.t.d.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:45;n.t.a.;2;0
Jablow_3;2.09.2012;A;1;KAM4;05:40:47;a.t.d.;1;0
